<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
"31.12.2020.""141.8900"".""148.8000"".""149.5000"".""141.8900"".""0.43K"".""-4.68%"""
"30.12.2020.""148.8500"".""148.6500"".""149.0500"".""148.0000"".""0.43K"".""4.06%"""
"29.12.2020.""143.0400"".""147.7229"".""148.4601"".""143.0100"".""0.71K"".""-0.11%"""
"28.12.2020.""143.2000"".""141.7900"".""150.5000"".""141.7900"".""0.34K"".""-2.42%"""
"24.12.2020.""146.7500"".""146.7500"".""146.7500"".""146.7500"".""0.01K"".""2.77%"""
"23.12.2020.""142.8000"".""142.6000"".""143.3000"".""141.8400"".""0.31K"".""0.14%"""
"22.12.2020.""142.6000"".""142.1250"".""142.8000"".""141.5500"".""0.60K"".""0.60%"""
"21.12.2020.""141.7500"".""140.4250"".""141.7500"".""139.9000"".""0.40K"".""-4.09%"""
"18.12.2020.""147.8000"".""143.7000"".""147.8000"".""142.9900"".""0.42K"".""3.90%"""
"17.12.2020.""142.2500"".""142.9500"".""143.0500"".""142.2500"".""0.26K"".""0.74%"""
"16.12.2020.""141.2000"".""140.2500"".""141.5500"".""140.2500"".""6.17K"".""-0.51%"""
"15.12.2020.""141.9250"".""141.1021"".""141.9865"".""140.8500"".""1.66K"".""0.09%"""
"14.12.2020.""141.8000"".""141.8000"".""141.8000"".""141.8000"".""0.04K"".""1.88%"""
"11.12.2020.""139.1900"".""138.5000"".""139.2000"".""138.5000"".""1.58K"".""0.28%"""
"10.12.2020.""138.8001"".""139.6000"".""139.6000"".""138.8001"".""0.22K"".""0.07%"""
"09.12.2020.""138.7000"".""140.0000"".""140.0000"".""138.4000"".""0.33K"".""-1.03%"""
"08.12.2020.""140.1500"".""139.1500"".""140.1500"".""139.1500"".""0.34K"".""1.52%"""
"07.12.2020.""138.0500"".""138.6217"".""138.6217"".""138.0500"".""0.20K"".""-0.36%"""
"04.12.2020.""138.5500"".""136.4000"".""138.5500"".""136.4000"".""0.34K"".""0.66%"""
"03.12.2020.""137.6400"".""138.6450"".""138.6450"".""137.6400"".""0.19K"".""-1.37%"""
"02.12.2020.""139.5500"".""139.2600"".""139.9500"".""139.2500"".""0.46K"".""-1.06%"""
"01.12.2020.""141.0500"".""141.0837"".""141.2796"".""140.5900"".""3.03K"".""0.36%"""
"30.11.2020.""140.5500"".""140.5000"".""141.2500"".""139.5500"".""1.12K"".""0.04%"""
"27.11.2020.""140.5000"".""141.1000"".""141.1000"".""140.5000"".""0.21K"".""-0.78%"""
"25.11.2020.""141.6000"".""141.2233"".""142.4000"".""141.2233"".""0.30K"".""0.71%"""
"24.11.2020.""140.6000"".""141.3900"".""141.3900"".""140.1400"".""0.16K"".""-1.47%"""
"23.11.2020.""142.7000"".""143.5500"".""143.5500"".""142.0000"".""0.86K"".""-0.90%"""
"20.11.2020.""144.0000"".""142.3000"".""144.0000"".""141.7000"".""0.44K"".""0.70%"""
